iteration,vertex_id,degree,normalized_degree,dual,weighted_neighbor_dual,complement_degree,stable_set_occurrences
1,543,537,0.537538,0.092769,52.485201,462,24
1,544,528,0.528529,0.213093,52.483409,471,21
1,545,496,0.496496,0.077530,49.373168,503,26
1,546,512,0.512513,0.094140,50.326803,487,23
1,547,502,0.502503,0.099170,48.844748,497,22
1,548,503,0.503504,0.125944,49.402333,496,23
1,549,474,0.474474,0.009884,46.240907,525,37
1,550,447,0.447447,0.014165,44.883290,552,68
1,551,485,0.485485,0.066999,47.101911,514,25
1,552,505,0.505506,0.074427,49.133887,494,26
1,553,498,0.498498,0.118716,48.371446,501,21
1,554,494,0.494494,0.080569,47.502447,505,28
1,555,476,0.476476,0.056348,46.713436,523,39
1,556,518,0.518519,0.214476,53.230481,481,21
1,557,506,0.506507,0.140084,50.580855,493,25
1,558,500,0.500501,0.110066,49.730310,499,25
1,559,498,0.498498,0.065343,48.855820,501,23
1,560,499,0.499499,0.125013,47.713342,500,22
1,561,486,0.486486,0.044209,46.331214,513,24
1,562,499,0.499499,0.141410,49.265550,500,21
1,563,490,0.490490,0.100194,48.577385,509,25
1,564,491,0.491491,0.103305,46.927269,508,23
1,565,459,0.459459,0.006988,45.812955,540,47
1,566,522,0.522523,0.056770,51.797242,477,22
1,567,488,0.488488,0.123694,48.876833,511,23
1,568,517,0.517518,0.121945,50.751058,482,22
1,569,508,0.508509,0.092015,49.409847,491,21
1,570,506,0.506507,0.107732,49.590628,493,27
1,571,503,0.503504,0.069270,48.625190,496,24
1,572,497,0.497497,0.175204,49.141657,502,24
1,573,493,0.493493,0.136717,49.155160,506,24
1,574,477,0.477477,0.039117,46.458916,522,33
1,575,498,0.498498,0.136322,49.275962,501,23
1,576,503,0.503504,0.157753,49.390927,496,23
1,577,496,0.496496,0.056691,47.965460,503,23
1,578,492,0.492492,0.033902,48.949395,507,26
1,579,525,0.525526,0.129260,52.472640,474,23
1,580,494,0.494494,0.089733,49.183122,505,24
1,581,488,0.488488,0.126346,48.396072,511,23
1,582,509,0.509510,0.206654,50.847400,490,25
1,583,506,0.506507,0.143902,49.533613,493,21
1,584,513,0.513514,0.155151,50.654232,486,22
1,585,502,0.502503,0.051464,47.828913,497,24
1,586,519,0.519520,0.095171,51.862471,480,21
1,587,484,0.484484,0.034055,46.322231,515,32
1,588,496,0.496496,0.021925,49.317603,503,24
1,589,502,0.502503,0.099142,49.277596,497,22
1,590,524,0.524525,0.133831,50.727161,475,21
1,591,511,0.511512,0.105691,50.230711,488,22
1,592,493,0.493493,0.107162,49.536717,506,21
1,593,481,0.481481,0.052046,47.754666,518,31
1,594,502,0.502503,0.173369,49.669443,497,25
1,595,496,0.496496,0.000000,48.600127,503,29
1,596,543,0.543544,0.093247,51.773557,456,23
1,597,469,0.469469,0.094566,45.819362,530,36
1,598,511,0.511512,0.128552,50.376100,488,24
1,599,494,0.494494,0.109900,48.936682,505,24
1,600,506,0.506507,0.113411,49.270114,493,23
1,601,508,0.508509,0.076330,48.539526,491,25
1,602,505,0.505506,0.104334,50.180312,494,23
1,603,494,0.494494,0.098691,48.079596,505,21
1,604,499,0.499499,0.129219,47.822372,500,22
1,605,456,0.456456,0.043576,44.727963,543,35
1,606,500,0.500501,0.147198,49.864317,499,23
1,607,508,0.508509,0.100780,49.050754,491,22
1,608,497,0.497497,0.189405,50.391859,502,25
1,609,516,0.516517,0.137763,50.333651,483,21
1,610,478,0.478478,0.044370,45.614260,521,35
1,611,486,0.486486,0.033680,47.028048,513,36
1,612,505,0.505506,0.129375,49.818025,494,21
1,613,488,0.488488,0.114074,47.550385,511,26
1,614,526,0.526527,0.179358,50.819368,473,22
1,615,481,0.481481,0.046070,46.531645,518,34
1,616,513,0.513514,0.167707,49.714603,486,21
1,617,469,0.469469,0.046712,46.271901,530,41
1,618,486,0.486486,0.023972,48.177734,513,27
1,619,522,0.522523,0.097431,52.740835,477,23
1,620,492,0.492492,0.118341,48.482386,507,25
1,621,518,0.518519,0.149594,51.042328,481,24
1,622,480,0.480480,0.135138,47.743114,519,29
1,623,508,0.508509,0.104805,49.057172,491,22
1,624,494,0.494494,0.105310,48.689498,505,25
1,625,487,0.487487,0.127115,47.912554,512,27
1,626,509,0.509510,0.007538,48.092896,490,21
1,627,498,0.498498,0.099918,49.856819,501,22
1,628,512,0.512513,0.047909,49.269932,487,22
1,629,492,0.492492,0.010210,48.153278,507,22
1,630,521,0.521522,0.079301,50.183442,478,23
1,631,500,0.500501,0.097061,49.041796,499,23
1,632,507,0.507508,0.141880,50.293229,492,23
1,633,486,0.486486,0.090687,47.141545,513,34
1,634,479,0.479479,0.150166,47.580312,520,29
1,635,469,0.469469,0.049666,45.577530,530,37
1,636,523,0.523524,0.151243,51.748218,476,22
1,637,505,0.505506,0.067036,48.859701,494,23
1,638,516,0.516517,0.141744,51.280446,483,22
1,639,517,0.517518,0.085305,49.498395,482,24
1,640,477,0.477477,0.005850,46.180295,522,38
1,641,492,0.492492,0.153434,48.678826,507,25
1,642,491,0.491491,0.113298,49.274507,508,25
1,643,493,0.493493,0.036934,48.650492,506,25
1,644,491,0.491491,0.134519,48.056756,508,26
1,645,497,0.497497,0.095060,48.381254,502,25
1,646,515,0.515516,0.173295,52.019473,484,22
1,647,496,0.496496,0.081264,48.870369,503,21
1,648,490,0.490490,0.028492,48.193470,509,26
1,649,470,0.470470,0.059381,45.631392,529,38
1,650,492,0.492492,0.039446,48.446731,507,29
1,651,474,0.474474,0.064329,46.098161,525,34
1,652,486,0.486486,0.073663,47.845800,513,24
1,653,516,0.516517,0.138643,49.551719,483,22
1,654,470,0.470470,0.042063,45.247961,529,40
1,655,496,0.496496,0.138515,50.043070,503,31
1,656,514,0.514515,0.112267,50.048160,485,21
1,657,515,0.515516,0.087755,50.127179,484,22
1,658,518,0.518519,0.079362,50.026771,481,23
1,659,525,0.525526,0.126044,51.058554,474,23
1,660,507,0.507508,0.127045,49.371726,492,21
1,661,480,0.480480,0.125406,46.559583,519,27
1,662,501,0.501502,0.116847,49.738339,498,24
1,663,483,0.483483,0.016524,46.632013,516,31
1,664,504,0.504505,0.077530,49.664942,495,23
1,665,491,0.491491,0.074284,49.242827,508,25
1,666,503,0.503504,0.178466,50.385541,496,22
1,667,476,0.476476,0.089423,46.194485,523,32
1,668,489,0.489489,0.000000,47.874790,510,27
1,669,477,0.477477,0.072648,46.290299,522,33
1,670,497,0.497497,0.138545,48.867081,502,24
1,671,486,0.486486,0.120870,47.463093,513,24
1,672,506,0.506507,0.089004,49.070135,493,23
1,673,504,0.504505,0.080013,49.382066,495,24
1,674,505,0.505506,0.084586,49.011923,494,24
1,675,526,0.526527,0.130066,51.117879,473,21
1,676,481,0.481481,0.049918,47.084842,518,31
1,677,497,0.497497,0.111869,48.582025,502,24
1,678,495,0.495495,0.094517,49.290531,504,26
1,679,486,0.486486,0.056182,47.874098,513,32
1,680,469,0.469469,0.006387,44.538149,530,41
1,681,516,0.516517,0.158361,52.026768,483,21
1,682,489,0.489489,0.086085,48.610074,510,23
1,683,510,0.510511,0.072544,50.362338,489,23
1,684,495,0.495495,0.111043,48.718850,504,25
1,685,472,0.472472,0.000000,47.472548,527,40
1,686,493,0.493493,0.165533,47.490678,506,22
1,687,486,0.486486,0.071278,46.872761,513,28
1,688,495,0.495495,0.080149,47.549552,504,24
1,689,465,0.465465,0.079163,46.499713,534,35
1,690,511,0.511512,0.059290,51.505666,488,23
1,691,478,0.478478,0.057025,46.511344,521,36
1,692,500,0.500501,0.078175,49.763442,499,26
1,693,508,0.508509,0.098516,49.533370,491,25
1,694,473,0.473473,0.030726,46.169306,526,31
1,695,472,0.472472,0.076548,47.029055,527,36
1,696,501,0.501502,0.087714,48.843996,498,24
1,697,476,0.476476,0.034901,46.652631,523,46
1,698,493,0.493493,0.041294,47.988760,506,26
1,699,510,0.510511,0.083011,50.391308,489,23
1,700,507,0.507508,0.106764,49.223413,492,25
1,701,485,0.485485,0.047355,47.655973,514,28
1,702,509,0.509510,0.127962,49.878001,490,26
1,703,486,0.486486,0.091011,47.933490,513,28
1,704,504,0.504505,0.113723,50.063508,495,23
1,705,498,0.498498,0.092253,49.615418,501,25
1,706,534,0.534535,0.089469,52.290491,465,21
1,707,503,0.503504,0.110579,47.956632,496,22
1,708,492,0.492492,0.134038,49.358309,507,29
1,709,497,0.497497,0.069656,48.339413,502,22
1,710,491,0.491491,0.149576,46.811343,508,25
1,711,508,0.508509,0.121373,50.172569,491,22
1,712,505,0.505506,0.063764,48.404897,494,22
1,713,510,0.510511,0.145664,49.644927,489,24
1,714,493,0.493493,0.052782,48.626495,506,26
1,715,497,0.497497,0.056765,46.850483,502,21
1,716,485,0.485485,0.046270,46.159561,514,32
1,717,459,0.459459,0.009262,45.086178,540,41
1,718,514,0.514515,0.155636,49.831336,485,22
1,719,491,0.491491,0.025442,48.043477,508,22
1,720,484,0.484484,0.076406,46.939055,515,34
1,721,509,0.509510,0.110602,50.671418,490,22
1,722,472,0.472472,0.021794,46.935015,527,34
1,723,468,0.468468,0.057490,45.576808,531,52
1,724,506,0.506507,0.119304,49.636984,493,23
1,725,488,0.488488,0.088972,47.929548,511,32
1,726,483,0.483483,0.123276,48.077480,516,31
1,727,515,0.515516,0.066959,49.803531,484,23
1,728,495,0.495495,0.184336,48.715747,504,24
1,729,517,0.517518,0.145340,50.495550,482,21
1,730,512,0.512513,0.130343,49.455884,487,21
1,731,518,0.518519,0.157802,51.399882,481,22
1,732,486,0.486486,0.093209,47.102054,513,27
1,733,473,0.473473,0.027057,44.773861,526,32
1,734,509,0.509510,0.093925,50.536813,490,26
1,735,527,0.527528,0.116126,50.753978,472,22
1,736,495,0.495495,0.106583,49.202265,504,27
1,737,507,0.507508,0.173127,49.404865,492,22
1,738,496,0.496496,0.105483,47.076502,503,26
1,739,515,0.515516,0.181121,51.076849,484,21
1,740,499,0.499499,0.059170,47.325526,500,25
1,741,511,0.511512,0.042656,50.926886,488,22
1,742,493,0.493493,0.133108,49.071845,506,24
1,743,496,0.496496,0.124595,48.282452,503,24
1,744,480,0.480480,0.103513,47.411963,519,27
1,745,532,0.532533,0.059914,50.737752,467,23
1,746,523,0.523524,0.193330,53.069466,476,24
1,747,469,0.469469,0.083900,46.306841,530,47
1,748,507,0.507508,0.196563,49.950154,492,23
1,749,476,0.476476,0.087984,46.414809,523,31
1,750,486,0.486486,0.116909,47.766467,513,24
1,751,483,0.483483,0.184660,47.334436,516,26
1,752,486,0.486486,0.102042,46.723541,513,26
1,753,472,0.472472,0.051673,46.370410,527,48
1,754,474,0.474474,0.038021,46.584893,525,35
1,755,514,0.514515,0.099821,50.032788,485,23
1,756,476,0.476476,0.058151,47.469165,523,33
1,757,533,0.533534,0.099606,52.075642,466,21
1,758,514,0.514515,0.101477,52.188170,485,23
1,759,485,0.485485,0.137660,47.567192,514,28
1,760,504,0.504505,0.083697,48.412707,495,26
1,761,497,0.497497,0.133315,48.137585,502,27
1,762,527,0.527528,0.074519,51.694816,472,22
1,763,510,0.510511,0.141298,49.921752,489,23
1,764,507,0.507508,0.127455,49.732238,492,21
1,765,471,0.471471,0.113549,46.297490,528,36
1,766,489,0.489489,0.032713,48.300536,510,30
1,767,494,0.494494,0.130975,49.268942,505,25
1,768,510,0.510511,0.094318,49.592375,489,23
1,769,460,0.460460,0.017938,45.239021,539,51
1,770,519,0.519520,0.114638,50.739837,480,24
1,771,482,0.482482,0.071592,47.741766,517,30
1,772,498,0.498498,0.138825,50.464364,501,29
1,773,497,0.497497,0.080249,48.951372,502,27
1,774,484,0.484484,0.089871,47.132572,515,29
1,775,505,0.505506,0.184669,50.704716,494,21
1,776,476,0.476476,0.117794,47.647439,523,39
1,777,483,0.483483,0.072743,47.821991,516,29
1,778,495,0.495495,0.073324,48.384762,504,24
1,779,492,0.492492,0.095638,49.649168,507,26
1,780,488,0.488488,0.072598,46.145857,511,23
1,781,491,0.491491,0.135974,48.918817,508,22
1,782,503,0.503504,0.173579,49.482462,496,21
1,783,511,0.511512,0.095046,50.936898,488,22
1,784,477,0.477477,0.097679,46.748560,522,31
1,785,509,0.509510,0.097272,49.254279,490,23
1,786,509,0.509510,0.100105,49.716998,490,25
1,787,483,0.483483,0.003068,46.338350,516,28
1,788,491,0.491491,0.146929,46.982922,508,23
1,789,491,0.491491,0.109141,47.597924,508,30
1,790,519,0.519520,0.224045,50.060976,480,22
1,791,545,0.545546,0.162306,54.525349,454,21
1,792,489,0.489489,0.122035,49.956091,510,26
1,793,478,0.478478,0.000000,46.126353,521,32
1,794,510,0.510511,0.059713,50.932703,489,23
1,795,467,0.467467,0.007221,45.575348,532,47
1,796,487,0.487487,0.132120,47.575027,512,30
1,797,477,0.477477,0.019698,46.263493,522,34
1,798,494,0.494494,0.060767,47.944549,505,23
1,799,515,0.515516,0.159167,50.833512,484,25
1,800,496,0.496496,0.082068,47.987391,503,27
1,801,500,0.500501,0.030613,49.145474,499,23
1,802,489,0.489489,0.096813,46.873207,510,27
1,803,499,0.499499,0.055762,49.659518,500,21
1,804,530,0.530531,0.113975,52.460635,469,23
1,805,526,0.526527,0.150266,50.300844,473,23
1,806,470,0.470470,0.019265,46.375306,529,50
1,807,493,0.493493,0.099146,48.493570,506,29
1,808,516,0.516517,0.199504,50.358163,483,21
1,809,523,0.523524,0.148793,49.763152,476,21
1,810,482,0.482482,0.022704,46.385203,517,31
1,811,503,0.503504,0.126473,48.611659,496,26
1,812,507,0.507508,0.038393,48.201897,492,25
1,813,492,0.492492,0.132312,48.646493,507,28
1,814,484,0.484484,0.069743,47.237238,515,25
1,815,489,0.489489,0.146319,47.728167,510,26
1,816,530,0.530531,0.087688,51.763069,469,22
1,817,514,0.514515,0.077527,49.835491,485,24
1,818,491,0.491491,0.108226,49.033079,508,26
1,819,504,0.504505,0.094599,49.909376,495,24
1,820,501,0.501502,0.095919,49.835808,498,23
1,821,527,0.527528,0.060895,52.156592,472,22
1,822,498,0.498498,0.118061,49.567575,501,23
1,823,501,0.501502,0.078892,48.370327,498,26
1,824,517,0.517518,0.108876,50.501649,482,24
1,825,520,0.520521,0.154067,52.070115,479,21
1,826,515,0.515516,0.089169,50.897091,484,22
1,827,508,0.508509,0.165272,50.912580,491,22
1,828,499,0.499499,0.179336,49.911024,500,24
1,829,482,0.482482,0.108070,46.665950,517,28
1,830,502,0.502503,0.085615,48.442083,497,23
1,831,522,0.522523,0.091879,50.999389,477,24
1,832,538,0.538539,0.113858,52.560175,461,22
1,833,523,0.523524,0.019947,50.079198,476,21
1,834,501,0.501502,0.145972,48.206408,498,22
1,835,522,0.522523,0.155161,51.719361,477,22
1,836,500,0.500501,0.053801,49.470600,499,26
1,837,492,0.492492,0.082054,47.452275,507,24
1,838,500,0.500501,0.067359,48.523402,499,23
1,839,517,0.517518,0.170780,50.342019,482,21
1,840,493,0.493493,0.066069,48.600996,506,24
1,841,462,0.462462,0.052931,44.705348,537,59
1,842,487,0.487487,0.041502,46.438083,512,27
1,843,473,0.473473,0.094289,46.919323,526,30
1,844,506,0.506507,0.075663,50.748496,493,24
1,845,516,0.516517,0.147362,51.642865,483,23
1,846,497,0.497497,0.093281,49.516215,502,21
1,847,518,0.518519,0.146836,50.077268,481,21
1,848,502,0.502503,0.051699,48.735646,497,24
1,849,491,0.491491,0.118974,48.294831,508,26
1,850,525,0.525526,0.127311,51.063019,474,24
1,851,466,0.466466,0.074364,46.508739,533,36
1,852,493,0.493493,0.139208,50.023873,506,23
1,853,486,0.486486,0.107546,48.077736,513,26
1,854,506,0.506507,0.055452,49.217328,493,22
1,855,485,0.485485,0.145584,47.348514,514,25
1,856,498,0.498498,0.090940,48.387883,501,25
1,857,495,0.495495,0.092693,48.814526,504,22
1,858,506,0.506507,0.140345,51.465893,493,26
1,859,477,0.477477,0.093833,46.736249,522,31
1,860,488,0.488488,0.120818,49.717656,511,26
1,861,507,0.507508,0.121493,50.674651,492,23
1,862,492,0.492492,0.119606,48.429189,507,24
1,863,499,0.499499,0.102475,48.578978,500,24
1,864,508,0.508509,0.061098,50.069965,491,26
1,865,509,0.509510,0.095788,49.900618,490,21
1,866,490,0.490490,0.044675,48.573771,509,27
1,867,497,0.497497,0.112545,49.996250,502,23
1,868,493,0.493493,0.069041,48.595264,506,25
1,869,495,0.495495,0.024002,46.768360,504,25
1,870,507,0.507508,0.103293,49.552634,492,21
1,871,499,0.499499,0.024102,49.167448,500,26
1,872,503,0.503504,0.124472,49.327152,496,25
1,873,493,0.493493,0.089516,47.949986,506,27
1,874,540,0.540541,0.142894,53.720132,459,21
1,875,503,0.503504,0.136427,49.291428,496,27
1,876,496,0.496496,0.123305,48.427003,503,24
1,877,500,0.500501,0.072388,49.794731,499,22
1,878,497,0.497497,0.114019,49.487323,502,25
1,879,499,0.499499,0.125751,50.151139,500,26
1,880,508,0.508509,0.214975,50.113966,491,23
1,881,486,0.486486,0.002916,46.924097,513,28
1,882,506,0.506507,0.185355,49.618591,493,24
1,883,481,0.481481,0.068190,47.970981,518,30
1,884,496,0.496496,0.086145,47.872998,503,25
1,885,503,0.503504,0.131268,49.244201,496,23
1,886,511,0.511512,0.091295,49.506294,488,22
1,887,489,0.489489,0.081426,48.077945,510,30
1,888,504,0.504505,0.050875,48.301599,495,23
1,889,494,0.494494,0.148065,47.982319,505,23
1,890,504,0.504505,0.125289,49.832624,495,24
1,891,502,0.502503,0.084799,49.250050,497,23
1,892,525,0.525526,0.146631,51.579731,474,22
1,893,501,0.501502,0.065237,48.683704,498,22
1,894,502,0.502503,0.116434,48.614760,497,21
1,895,503,0.503504,0.106958,49.737180,496,22
1,896,467,0.467467,0.067333,45.738366,532,33
1,897,469,0.469469,0.009091,45.727572,530,54
1,898,499,0.499499,0.065179,47.727308,500,26
1,899,513,0.513514,0.131351,49.921321,486,21
1,900,502,0.502503,0.179254,50.440107,497,24
1,901,493,0.493493,0.069139,47.992903,506,26
1,902,503,0.503504,0.018389,49.096763,496,23
1,903,518,0.518519,0.065472,50.784105,481,23
1,904,499,0.499499,0.115137,49.424545,500,24
1,905,500,0.500501,0.052653,47.896384,499,25
1,906,483,0.483483,0.097903,47.263777,516,33
1,907,514,0.514515,0.112503,50.819434,485,22
1,908,486,0.486486,0.028187,48.053146,513,28
1,909,517,0.517518,0.061753,50.846683,482,27
1,910,496,0.496496,0.178944,47.730201,503,22
1,911,502,0.502503,0.120433,48.989503,497,21
1,912,528,0.528529,0.210998,51.708503,471,21
1,913,537,0.537538,0.144901,53.641375,462,22
1,914,489,0.489489,0.134400,47.718583,510,26
1,915,551,0.551552,0.186480,54.335359,448,21
1,916,497,0.497497,0.068592,50.019281,502,22
1,917,509,0.509510,0.130348,50.731629,490,22
1,918,494,0.494494,0.056521,48.556440,505,24
1,919,511,0.511512,0.141715,49.953833,488,23
1,920,519,0.519520,0.068519,51.239818,480,22
1,921,514,0.514515,0.124078,51.446747,485,22
1,922,499,0.499499,0.146536,48.345709,500,23
1,923,508,0.508509,0.073012,50.603868,491,21
1,924,496,0.496496,0.149536,49.418182,503,23
1,925,504,0.504505,0.086460,49.586135,495,22
1,926,490,0.490490,0.058394,46.566338,509,24
1,927,514,0.514515,0.057075,49.974240,485,22
1,928,476,0.476476,0.055290,46.129201,523,31
1,929,508,0.508509,0.193170,50.057730,491,22
1,930,492,0.492492,0.141394,50.696974,507,28
1,931,534,0.534535,0.171117,53.114081,465,24
1,932,484,0.484484,0.109899,47.382658,515,23
1,933,514,0.514515,0.092841,50.566860,485,24
1,934,495,0.495495,0.149811,48.869051,504,25
1,935,488,0.488488,0.107754,48.728343,511,25
1,936,450,0.450450,0.000000,44.684494,549,63
1,937,449,0.449449,0.015143,43.504430,550,54
1,938,490,0.490490,0.115996,48.309671,509,25
1,939,491,0.491491,0.021352,46.378481,508,27
1,940,534,0.534535,0.093904,51.286932,465,22
1,941,493,0.493493,0.056911,48.414886,506,24
1,942,484,0.484484,0.054520,47.826659,515,24
1,943,512,0.512513,0.178050,50.454780,487,23
1,944,501,0.501502,0.075845,49.969228,498,23
1,945,512,0.512513,0.046061,49.156669,487,25
1,946,506,0.506507,0.118418,49.905705,493,25
1,947,489,0.489489,0.114692,47.239327,510,29
1,948,474,0.474474,0.108737,46.067358,525,32
1,949,510,0.510511,0.159538,49.948643,489,24
1,950,506,0.506507,0.140617,51.137885,493,24
1,951,527,0.527528,0.049933,51.039815,472,23
1,952,519,0.519520,0.143854,50.556310,480,21
1,953,512,0.512513,0.168774,49.985468,487,23
1,954,501,0.501502,0.096851,51.279945,498,27
1,955,498,0.498498,0.103526,49.262729,501,25
1,956,503,0.503504,0.096537,49.164724,496,25
1,957,506,0.506507,0.092537,49.504220,493,22
1,958,499,0.499499,0.118373,48.217708,500,24
1,959,517,0.517518,0.058607,50.781459,482,22
1,960,469,0.469469,0.063640,46.952967,530,40
1,961,512,0.512513,0.108016,49.203213,487,21
1,962,503,0.503504,0.106020,48.757485,496,22
1,963,502,0.502503,0.077351,49.495240,497,25
1,964,499,0.499499,0.141178,49.980392,500,21
1,965,508,0.508509,0.109693,49.324926,491,21
1,966,502,0.502503,0.024243,48.181202,497,30
1,967,484,0.484484,0.071986,46.940183,515,25
1,968,507,0.507508,0.098232,49.495731,492,23
1,969,506,0.506507,0.106312,49.517400,493,25
1,970,501,0.501502,0.080110,49.497992,498,26
1,971,495,0.495495,0.153709,49.821153,504,24
1,972,464,0.464464,0.105687,46.929390,535,47
1,973,497,0.497497,0.161944,48.077322,502,25
1,974,525,0.525526,0.170013,51.035149,474,22
1,975,511,0.511512,0.115422,49.598911,488,21
1,976,486,0.486486,0.071860,48.477847,513,28
1,977,513,0.513514,0.157539,50.070082,486,22
1,978,511,0.511512,0.095242,49.066739,488,21
1,979,517,0.517518,0.080722,49.558236,482,22
1,980,478,0.478478,0.096163,46.851472,521,31
1,981,492,0.492492,0.074641,48.989010,507,27
1,982,495,0.495495,0.019464,48.705795,504,25
1,983,528,0.528529,0.148658,51.811348,471,23
1,984,527,0.527528,0.087879,51.964636,472,23
1,985,504,0.504505,0.000000,48.604764,495,24
1,986,490,0.490490,0.038509,48.991440,509,25
1,987,504,0.504505,0.155346,48.938314,495,23
1,988,493,0.493493,0.085922,49.270699,506,24
1,989,481,0.481481,0.052132,46.217093,518,28
1,990,494,0.494494,0.098835,47.764150,505,24
1,991,495,0.495495,0.056486,47.881082,504,26
1,992,502,0.502503,0.104522,49.277672,497,24
1,993,488,0.488488,0.035939,47.732581,511,28
1,994,490,0.490490,0.127683,47.575893,509,27
1,995,517,0.517518,0.115481,51.029180,482,23
1,996,498,0.498498,0.137291,49.055463,501,22
1,997,512,0.512513,0.125133,50.923615,487,21
1,998,493,0.493493,0.059922,47.480519,506,25
1,999,514,0.514515,0.131545,51.233075,485,23
2,0,504,0.504505,0.195838,51.820486,495,23
2,1,496,0.496496,0.091299,47.679114,503,26
2,2,517,0.517518,0.037159,49.152925,482,23
2,3,505,0.505506,0.122989,48.591362,494,21
2,4,490,0.490490,0.118347,47.911258,509,24
2,5,506,0.506507,0.192067,50.141076,493,21
2,6,491,0.491491,0.073984,47.592882,508,25
2,7,488,0.488488,0.116779,48.961695,511,31
2,8,510,0.510511,0.110115,50.401530,489,24
2,9,481,0.481481,0.129436,47.966533,518,25
2,10,510,0.510511,0.062651,49.984287,489,22
2,11,475,0.475475,0.024133,45.832089,524,40
2,12,487,0.487487,0.087459,47.367227,512,26
2,13,511,0.511512,0.109661,49.003401,488,25
2,14,499,0.499499,0.187163,48.553815,500,22
2,15,490,0.490490,0.120668,48.047754,509,27
2,16,479,0.479479,0.120994,47.611339,520,31
2,17,489,0.489489,0.073198,47.283645,510,25
2,18,506,0.506507,0.126290,49.444757,493,25
2,19,509,0.509510,0.102147,50.000581,490,22
2,20,509,0.509510,0.107675,49.590602,490,22
2,21,499,0.499499,0.133533,49.403041,500,25
2,22,498,0.498498,0.119316,48.287521,501,26
2,23,514,0.514515,0.059373,50.817834,485,22
2,24,493,0.493493,0.054587,47.800317,506,25
2,25,486,0.486486,0.000000,47.527635,513,33
2,26,489,0.489489,0.118268,47.745757,510,25
2,27,517,0.517518,0.090934,48.555788,482,23
2,28,514,0.514515,0.100010,51.368674,485,24
2,29,480,0.480480,0.041425,47.165749,519,28
2,30,488,0.488488,0.029085,47.285037,511,26
2,31,479,0.479479,0.131504,46.851157,520,27
2,32,505,0.505506,0.090488,50.005672,494,23
2,33,502,0.502503,0.076347,49.497722,497,23
2,34,488,0.488488,0.041693,47.750946,511,28
2,35,492,0.492492,0.149768,47.562627,507,27
2,36,502,0.502503,0.131418,48.569133,497,21
2,37,483,0.483483,0.113229,47.010061,516,26
2,38,520,0.520521,0.148482,51.689537,479,23
2,39,531,0.531532,0.094709,51.047054,468,22
2,40,486,0.486486,0.050034,46.632876,513,32
2,41,486,0.486486,0.064388,46.798781,513,30
2,42,473,0.473473,0.099585,46.964526,526,38
2,43,515,0.515516,0.079818,51.226499,484,23
2,44,511,0.511512,0.076175,49.919866,488,22
2,45,520,0.520521,0.122661,52.252330,479,21
2,46,488,0.488488,0.093334,47.930055,511,32
2,47,490,0.490490,0.135039,48.818285,509,26
2,48,484,0.484484,0.046437,46.085324,515,29
2,49,521,0.521522,0.089154,51.097652,478,22
2,50,512,0.512513,0.125459,49.216001,487,22
2,51,473,0.473473,0.067751,46.279618,526,41
2,52,501,0.501502,0.151184,48.123676,498,22
2,53,501,0.501502,0.119622,49.096464,498,25
2,54,505,0.505506,0.124803,49.880366,494,23
2,55,497,0.497497,0.078240,48.195384,502,24
2,56,518,0.518519,0.105872,50.445935,481,22
2,57,507,0.507508,0.055664,50.848215,492,24
2,58,480,0.480480,0.055495,46.872819,519,29
2,59,484,0.484484,0.073760,46.682282,515,27
2,60,512,0.512513,0.109037,51.382187,487,24
2,61,478,0.478478,0.092189,46.241784,521,30
2,62,497,0.497497,0.129428,48.660410,502,24
2,63,496,0.496496,0.110561,48.928657,503,25
2,64,511,0.511512,0.191593,50.378159,488,22
2,65,501,0.501502,0.090727,49.612664,498,22
2,66,513,0.513514,0.056876,51.162987,486,22
2,67,518,0.518519,0.070557,49.586164,481,22
2,68,519,0.519520,0.155950,51.131244,480,23
2,69,489,0.489489,0.125216,47.406587,510,25
2,70,498,0.498498,0.085750,48.879860,501,22
2,71,500,0.500501,0.034606,48.113972,499,22
2,72,479,0.479479,0.002568,45.988060,520,33
2,73,497,0.497497,0.117792,49.073134,502,24
2,74,503,0.503504,0.093880,50.346826,496,31
2,75,489,0.489489,0.071704,49.092465,510,27
2,76,492,0.492492,0.058951,47.717813,507,25
2,77,497,0.497497,0.118585,49.675095,502,25
2,78,492,0.492492,0.044447,48.491283,507,27
2,79,545,0.545546,0.139128,53.120017,454,21
2,80,502,0.502503,0.054329,48.410617,497,29
2,81,497,0.497497,0.083241,48.359268,502,27
2,82,497,0.497497,0.117175,48.305696,502,23
2,83,490,0.490490,0.092294,48.257762,509,26
2,84,523,0.523524,0.102444,51.476927,476,22
2,85,465,0.465465,0.121045,45.807758,534,47
2,86,494,0.494494,0.147838,47.993437,505,25
2,87,500,0.500501,0.145733,49.074326,499,21
2,88,492,0.492492,0.042372,47.585569,507,29
2,89,496,0.496496,0.124860,48.419584,503,24
2,90,505,0.505506,0.127382,48.461603,494,24
2,91,514,0.514515,0.108922,50.531093,485,21
2,92,485,0.485485,0.100980,47.400827,514,23
2,93,511,0.511512,0.168629,49.507194,488,24
2,94,499,0.499499,0.063064,48.692162,500,25
2,95,503,0.503504,0.070065,49.130737,496,29
2,96,480,0.480480,0.010152,46.223027,519,32
2,97,487,0.487487,0.067258,46.935659,512,27
2,98,487,0.487487,0.049935,47.198067,512,26
2,99,525,0.525526,0.153847,51.956168,474,22
